restaurant_id,name,address,rating,reviews_count,price_range,cuisine,phone,website,hours,description,dining_options,menu,thumbnail_image_url,top_commented_words,url
abc24c04407e,Panaderia San Miguel Mexican Bakery,"
510 N Cunningham Ave #11, Urbana, IL 61802",4.4,66,·$1–10,Bakery,N/A,https://www.google.com/url?q=https://m.facebook.com/people/San-Miguel-Panader%25C3%25ADa/100086590394768/&opi=79508299&sa=U&ved=0ahUKEwjCpNOS_dKQAxUG5ckDHR3VK9MQ61gIEigK&usg=AOvVaw1nFHnworYm75HM-Mp1JvK6,"Sunday, 8:30 AM to 8:30 PM",Absolutely enjoyed this hole in the wall bakery. I don't think anybody else makes pastries as big as they do and surprisingly most are under $2. Some of the selection changes daily so the nice lady working here is willing to help you out. Don't miss out on this hidden gem.,Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzq21J85mKGOXkbZOWgKQ-w2yvhNgaqEmGY_-TBI5TuO8AHSdbLZBhSbPlBjsSkNBYsLz4XmT41zSobb8BCRmsKQfc8G1xb5pwIrwcwwtAXp-VJ228dTKFXPcAII8x6gesqR8ds=w408-h544-k-no,selection (7); price (7); conchas (3); sweet bread (3); parking (2); cookies (2),https://www.google.com/maps/place/Panaderia+San+Miguel+Mexican+Bakery/data=!4m7!3m6!1s0x880cd7b5dc613263:0x3c2261a2cbe77665!8m2!3d40.1172375!4d-88.2029015!16s%2Fg%2F11kb7vvl0m!19sChIJYzJh3LXXDIgRZXbny6JhIjw?authuser=0&hl=en&rclk=1
cae14923d4e0,Starbucks,"
1401 W Green St, Urbana, IL 61801",3.8,85,·$1–10,N/A,(217) 300-3152,https://www.google.com/url?q=https://www.starbucks.com/store-locator/store/1012558&opi=79508299&sa=U&ved=0ahUKEwjE1-Se_dKQAxWB_8kDHXfmMbgQ61gIFigO&usg=AOvVaw05EZZfakRm3aQQDyrDR_QF,"Sunday, 7 AM to 9 PM","Person working cashier, Anvi I’m pretty sure, decided to stand on her phone while a whole line was forming and didn’t attend to us",Dine-in; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8BEd5NGF7ty60AShhhvbAi8IR2klnsIWSJzLjfnfv8HeAnA-_im73lxv2qTxScuGDkD9FRo_O0bAAazfZpttqtzdnvrgwfsSwMtmgsjWTko0YA8aNG6IqMVnsSpDvw1Ru3Og=w408-h306-k-no,students (3); training (3); name (3); green tea (2); drinks (2); sandwich (2); latte (2),https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x880cd73fd05a5f47:0xcb909b4bcf4c3c!8m2!3d40.10953!4d-88.22696!16s%2Fg%2F11c1w0bs89!19sChIJR19a0D_XDIgRPEzPS5uQywA?authuser=0&hl=en&rclk=1
f184c051348c,Jet's Pizza,"
512 S Neil St B, Champaign, IL 61820",4.0,365,·$10–20,Pizza delivery,(217) 352-3333,https://www.google.com/url?q=https://www.jetspizza.com/stores/illinois/champaign/512-s-neil-st/&opi=79508299&sa=U&ved=0ahUKEwjEosOp_dKQAxXO4MkDHRUkKP0Q61gIFygO&usg=AOvVaw1NDBSUug8YGZpX8pwjVaKJ,"Sunday, 11 AM to 10 PM","Counter-serve chain offering Detroit-style pizza with flavored crusts, plus wings & subs.",Takeout; No-contact delivery,https://www.google.com/url?q=https://www.jetspizza.com/stores/illinois/champaign/512-s-neil-st/&opi=79508299&sa=U&ved=0ahUKEwjEosOp_dKQAxXO4MkDHRUkKP0QqRkIGCgP&usg=AOvVaw1EBQ6PkrweyzVoek27_ul7,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnlReoMWqSXgq8tQgOAZ9J2VUXrFyqZXHKrLbY41gHxUypoycNld6raAH-J2BvbCjHmOaEjnYShLF6DWAxTdtxgemzVg8gmNzGnPadqPUhDBYdf32qy1CgV-85yJe7ANnSIj51=w513-h240-k-no,price (20); deep dish (16); crust (12); manager (10); detroit style pizza (10); wings (5); call (5); zero (4); lunch (4); cauliflower (2),https://www.google.com/maps/place/Jet%27s+Pizza/data=!4m7!3m6!1s0x880cd735970be0ad:0xba1ea74589aca48a!8m2!3d40.1106356!4d-88.2430158!16s%2Fg%2F12hnhxgcx!19sChIJreALlzXXDIgRiqSsiUWnHro?authuser=0&hl=en&rclk=1
091ce9f4599e,Niemann Ace Hardware,"
2811 W Kirby Ave, Champaign, IL 61821",4.5,232,·$$,N/A,(217) 352-7721,https://www.google.com/url?q=http://www.acehardware.com/store-details/15943%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmaps%26utm_content%3D15943&opi=79508299&sa=U&ved=0ahUKEwj20dSx_dKQAxX_6ckDHdAZCo8Q61gIEygO&usg=AOvVaw2zSsl_0e5lV7ew0PSqdV6N,"Sunday, 9 AM to 5 PM","Hardware store stocking household tools, garden supplies, home decor & more.",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEsJvmUzlqiq_3TZ_gVjSCSHmrC73MDfRE_PhX8R0g63UUXNdKoE5ec1nsylYVKIoYJ_DvNRuz9DM2QFvZe3A6WMZMGUv5Z-txKdzGWvuZvUOHSXq05BD8F65K9rQ3D4vtPwvldg=w426-h240-k-no,prices (12); big box stores (7); town (6); employee (5); clean (4); screws (3); car key (2); pet store (2); grocery store (2); need (2),https://www.google.com/maps/place/Niemann+Ace+Hardware/data=!4m7!3m6!1s0x880cd051bc18e739:0xf5cadeb8a3d7865d!8m2!3d40.0966315!4d-88.2933495!16s%2Fg%2F1q5gqrhs7!19sChIJOecYvFHQDIgRXYbXo7jeyvU?authuser=0&hl=en&rclk=1
4fd1911f0c19,Residence Inn by Marriott Champaign,"
502 W Marketview Dr, Champaign, IL 61822",3.9,591,·3-star hotel,N/A,(217) 398-0000,https://www.google.com/url?q=https://www.marriott.com/en-us/hotels/cmpri-residence-inn-champaign/overview/%3Fscid%3Df2ae0541-1279-4f24-b197-a979c79310b0&opi=79508299&sa=U&ved=0ahUKEwib7cC__dKQAxU56skDHTLMAEsQ61gIEigO&usg=AOvVaw3Lct1lWmhEmSpkd5dYcX07,N/A,N/A,N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipP99ITxj95goZ5RV9HKUVlri4hym4EiD3PdS7Pb=w408-h272-k-no,N/A,https://www.google.com/maps/place/Residence+Inn+by+Marriott+Champaign/data=!4m10!3m9!1s0x880cda040efa77ef:0x3353de4399bb9865!5m2!4m1!1i2!8m2!3d40.1382466!4d-88.25159!16s%2Fg%2F12qgd_498!19sChIJ73f6DgTaDIgRZZi7mUPeUzM?authuser=0&hl=en&rclk=1
aee2039fb441,Bab Plus Restaurant,"
700 S Gregory St, Urbana, IL 61801",4.1,237,·$10–20,Korean restaurant,(217) 607-5906,N/A,N/A,"Food portions are very generous for its price, and there are many choices of menus to choose from. I recommend Soon Doo Boo (signature dish), Bulgogi fried rice, Boo Dae Ji Gae, kimch jaeyook bokeum. …",Dine-in; Takeout; Delivery,https://www.google.com/url?q=http://babpluskorean.com/&opi=79508299&sa=U&ved=0ahUKEwiM-63N_dKQAxUlw8kDHdwVN88QqRkIFigO&usg=AOvVaw0kX6MNJ254W3S7KabSpyMr,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIphGER_KyCk8y4x4X-HR3AXd0grT54LvfI-i2Oafb2HjAYZhC2GgXibzSnxAOl-0Gw4i_eHaKRdMB6pD4neVpXKixvZEs_M_uh_BJhqsiXvz3WWbhtVQ45HomFpt_1j40Mici=w408-h306-k-no,soup (16); spicy (13); campus (8); tonkatsu (8); bulgogi (7); kimchi (7); bibimbap (6); pork (6); curry (3); jaeyook (2),https://www.google.com/maps/place/Bab+Plus+Restaurant/data=!4m7!3m6!1s0x880cd713fa8fe86b:0xc4917f994de7f72e!8m2!3d40.1066536!4d-88.2212943!16s%2Fg%2F11cn3rclhg!19sChIJa-iP-hPXDIgRLvfnTZl_kcQ?authuser=0&hl=en&rclk=1
15b85aa50981,Papa Johns Pizza,"
106 E Green St, Champaign, IL 61820",3.5,197,·$10–20,Pizza restaurant,(217) 355-5858,https://www.google.com/url?q=https://locations.papajohns.com/united-states/il/61820/champaign/106-east-green-street%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTA2OTA5MDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwiH0_vb_dKQAxUy4skDHQGlBNAQ61gIFygO&usg=AOvVaw01RMHWwA1NkqwzxIe5tt5h,N/A,"Pizza take-out & delivery chain offering classic & specialty pizzas, plus wings, sides & desserts.",Takeout; No-contact delivery,https://www.google.com/url?q=https://www.papajohns.com/order/menu%3Futm_source%3Dyext-listings%26utm_medium%3Dreferral%26y_source%3D1_MTA2OTA5MDMtNzE1LWxvY2F0aW9uLm1lbnVfdXJs&opi=79508299&sa=U&ved=0ahUKEwiH0_vb_dKQAxUy4skDHQGlBNAQqRkIGCgP&usg=AOvVaw0N9F-vVDmpCEC__h-3eywx,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzehJ6mqaAdjP0y-S7prqhDcGliXQ_mto2akRCQeauITUKJa9zGfjw8hO2VbPZOSP9QLDTDMVsMDAKS_cw5tLSLjf6elQGfE5GwF4m-FuhlsBx5E8EKRBO3209lGidNIzKyaHxqvA=w426-h240-k-no,price (9); call (6); order (6); discounts (3); tow trucks (2); vehicle (2); pickup (2); toppings (2); employees (2),https://www.google.com/maps/place/Papa+Johns+Pizza/data=!4m7!3m6!1s0x880cd737c422f11d:0x9908e9b08d6c20d1!8m2!3d40.1103575!4d-88.2380164!16s%2Fg%2F1vxvjfj6!19sChIJHfEixDfXDIgR0SBsjbDpCJk?authuser=0&hl=en&rclk=1
f14fefc9cc6e,Little Green Apple,"
Marketview Center, 55 E Marketview Dr #1, Champaign, IL 61820",4.7,86,·$$,N/A,(217) 378-2939,https://www.google.com/url?q=https://stores.hallmark.com/il/champaign/little-green-apple-champaign-il-007237.html&opi=79508299&sa=U&ved=0ahUKEwjM5Zrl_dKQAxXKCtAFHfRHD2oQ61gIFSgQ&usg=AOvVaw1vX37_hCwCJawqK6OkR1Er,"Sunday, 11 AM to 6 PM","Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzCeHgbbyzVYlLSnFlr19xXL6WtA3ju5mCpmLtMB2dTqoyEL4pZfW-2KtiAn8gP0NiB16pgDfS1EXigK4yqDXhMjGt7ujYUCvk-fPvMCuRqGkNOliNycOE34XCu7YbB_fC_K3I=w426-h240-k-no,gifts (8); cute (4); ideas (3); christmas (2),https://www.google.com/maps/place/Little+Green+Apple/data=!4m7!3m6!1s0x880cd9fbec87ae3f:0xa2487ef9887d30a!8m2!3d40.1371278!4d-88.2399592!16s%2Fg%2F1x6q2b8w!19sChIJP66H7PvZDIgRCtOHmO-HJAo?authuser=0&hl=en&rclk=1
192969bf9955,The Stuft Bird,"
104 N 4th St, Champaign, IL 61820",4.9,52,·$10–20,Restaurant,(217) 954-1962,N/A,N/A,"I had a wonderful experience here. The macaroni and dirty rice stuffed wings were hot, crispy and perfectly seasoned. My wife couldn’t get enough of the fries as well. While waiting for my order I had such a wonderful conversation with …",N/A,https://www.google.com/url?q=http://places.singleplatform.com/the-stuft-bird/menu%3Fref%3Dgoogle&opi=79508299&sa=U&ved=0ahUKEwjW_uTz_dKQAxXuwckDHXgwFOcQqRkIGCgQ&usg=AOvVaw3owtIgw7F2wB0dAGzdkaiP,https://lh3.googleusercontent.com/p/AF1QipORiY2yWSj_0bsmg-U8LBNUhhuvkwAaPewWcFg_=w408-h408-k-no,mac n cheese (9); wings (5); cornbread (2); truck (2); conversation (2); dressing (2); seasoned (2),https://www.google.com/maps/place/The+Stuft+Bird/data=!4m7!3m6!1s0x880cd748d0b2784f:0xafe61d1982c1ecec!8m2!3d40.1167805!4d-88.233475!16s%2Fg%2F11lq82_44x!19sChIJT3iy0EjXDIgR7OzBghkd5q8?authuser=0&hl=en&rclk=1
df13d1191418,Great American Grill,"
1501 S Neil St, Champaign, IL 61820",3.3,12,·$10–20,Restaurant,(217) 352-9970,N/A,"Sunday, 5 to 9:30 AM, 5 to 9 PM","We were hotel guests. I have stayed here many times over the years. We tried to order a beer from the restaurant, which is practically at the lobby, at 4:55PM after a very long drive and was told the bar opens at 5PM. So while waiting for …",Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyB0ArjiBUUDjC2_ibD9_9Fe2cTEeJ-FkT5xn1BvrKtgnKwyeCMKUOImsK1nsQO5BF3UiNUWJDCqQsbXW5DMjhEEDU8VEMjeu5DU5pfyNP-Bm8qZnHQqUWAF3EcJ-T0DQGcIpo=w426-h240-k-no,hotel (3),https://www.google.com/maps/place/Great+American+Grill/data=!4m7!3m6!1s0x880cd72d2897b3e9:0x9512d5e6d5a1b564!8m2!3d40.0989!4d-88.246075!16s%2Fg%2F1tsyqc25!19sChIJ6bOXKC3XDIgRZLWh1ebVEpU?authuser=0&hl=en&rclk=1
1558febb1d49,Plant Mode,"
520 N Neil St Suite 110, Champaign, IL 61820",4.8,194,N/A,N/A,(312) 218-0503,https://www.google.com/url?q=http://www.plantmode.com/&opi=79508299&sa=U&ved=0ahUKEwjfwb2Q_tKQAxV85skDHZQqIrMQ61gIEigO&usg=AOvVaw3nXj7iHwyBz-wa5gg39Mez,"Sunday, 12 to 4 PM","Plant Mode is an outstanding local plant shop. The atmosphere is welcoming and has a very cool vibe, making it a pleasure to browse. The owner is both knowledgeable and friendly, always willing to answer questions and provide helpful care …",N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipMgiGw1ixxcEv_54XSHMcLR4pduNYTA_VzadfuC=w408-h306-k-no,prices (30); owner (17); healthy (17); selection (12); music (8); pet (8); knows (8); house plants (7); gift (5); atmosphere (5),https://www.google.com/maps/place/Plant+Mode/data=!4m7!3m6!1s0x880cd74b8f07b035:0x96beb6ac8a61edfc!8m2!3d40.1207212!4d-88.2433041!16s%2Fg%2F11c6f181z1!19sChIJNbAHj0vXDIgR_O1hiqy2vpY?authuser=0&hl=en&rclk=1
5944468855b5,Jupiter's Pizzeria & Billiards,"
39 E Main St, Champaign, IL 61820",4.3,756,·$10–20,Pizza restaurant,(217) 398-5988,https://www.google.com/url?q=http://www.jupiterspizza.com/&opi=79508299&sa=U&ved=0ahUKEwiwoZCk_tKQAxWFHNAFHZYSDaMQ61gIFigO&usg=AOvVaw3yruOj5_NdlV1CUHGR8E6S,"Sunday, 11 AM to 11 PM","Sports-minded pub with pizza, a large beer selection, pool tables & a handful of arcade games.",Dine-in; Takeout; Delivery,https://www.google.com/url?q=http://places.singleplatform.com/jupiters-pizzeria-and-billiards/menu%3Fref%3Dgoogle&opi=79508299&sa=U&ved=0ahUKEwiwoZCk_tKQAxWFHNAFHZYSDaMQqRkIFygP&usg=AOvVaw0yVpOQMdJDPuy2tguGrOQl,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywDAcf56erQDkJa1YDM6UHo6tEyg305PxiMGcPWz49p9V5f29Acl3eDG1WfqZ5pZ7_BfGfIB6_8hNXdlesv8TTknM8OLTuRp01BLIU6oIw1IozVrpPRcOoBSd1-DDkzPmk9ow=w408-h725-k-no,pool tables (43); bar (33); price (32); pool hall (8); sports (5); pesto (4); salmon pizza (3); gyro (3); lighting (3); space (3),https://www.google.com/maps/place/Jupiter%27s+Pizzeria+%26+Billiards/data=!4m7!3m6!1s0x880cd74c1f3023ad:0x540c9fe5cc5e0185!8m2!3d40.1178803!4d-88.2414613!16s%2Fg%2F1vcl4bgd!19sChIJrSMwH0zXDIgRhQFezOWfDFQ?authuser=0&hl=en&rclk=1
808b1b8555d6,Sushi Kame,"
39 E Green St, Champaign, IL 61820",4.3,315,·$20–30,Japanese restaurant,(217) 356-3366,https://www.google.com/url?q=http://sushi-kame.com/&opi=79508299&sa=U&ved=0ahUKEwjbj_mp_tKQAxWR3skDHTOpHoEQ61gIFigO&usg=AOvVaw3SA5xZsC8MZy91TqV3ajj-,N/A,"Unfussy eatery featuring a menu of sushi, salads, donburi, Japanese entrees & bento lunches.",N/A,https://www.google.com/url?q=https://www.sushi-kame.com/our-menu&opi=79508299&sa=U&ved=0ahUKEwjbj_mp_tKQAxWR3skDHTOpHoEQqRkIFygP&usg=AOvVaw2qoVc1VCNF6OOl8X0w3-Tm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXSRX2fXVEbiDrShEuE84gLNyfwpSJTN5StPXrlHwhmoFR1H9jaLo363Dq10SRvg22UFQZnD87CkrE6zOznnEnDs_PaW3C3sg7eZLJldyW1C9yPj76Icxnts2lTTuIt0Hmtfad=w408-h306-k-no,bento box (26); dinner (10); atmosphere (7); rolls (7); teriyaki (7); appetizers (6); miso soup (6); food and service (5); hot towels (5); boxes (5),https://www.google.com/maps/place/Sushi+Kame/data=!4m7!3m6!1s0x880cd74ce86dcbf1:0xc07961293ca182c4!8m2!3d40.1097842!4d-88.2408891!16s%2Fg%2F1tffkc10!19sChIJ8ctt6EzXDIgRxIKhPClhecA?authuser=0&hl=en&rclk=1
0ebbdc7bdb10,Good Judys Espresso & Bagel Bar,"
2740 S Philo Rd Suite D, Urbana, IL 61802",4.6,95,·$10–20,Cafe,(217) 819-6362,https://www.google.com/url?q=https://goodjudyscu.com/&opi=79508299&sa=U&ved=0ahUKEwjzioGz_tKQAxVd48kDHQX1H18Q61gIFigO&usg=AOvVaw0y1MK2ebW6pbH77RVPa-VQ,"Sunday, 8 AM to 4 PM","Very easy 5 stars! Employee was so kind and efficient. Pricing is fair. Clean bathrooms. The veggie bagel was so good, and the ingredients were so fresh. Cold brew with English toffee flavoring was also awesome! Super cool spot, would return. 🥰 …",Dine-in; No-contact delivery,https://www.google.com/url?q=https://www.goodjudyscu.com/menu&opi=79508299&sa=U&ved=0ahUKEwjzioGz_tKQAxVd48kDHQX1H18QqRkIGygT&usg=AOvVaw2Cx9e5atrN8hpgzfxG0Lqj,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmfjvl9bswS0Bs99fm3Lu_iK9GkGE8rzsp5E3mP13Nt35PK48O0WaYC4hRm6TsEYF6-lUxSqq9_QE8iZRi4o0-kn7tOyK8yp_Ir5pcTsqeoN1cpG0YvfUMK0FVxz3mB8l8ea1nnQ=w408-h725-k-no,latte (10); garlic (8); priced (8); breakfast sandwich (7); salt bagel (4); sea salt (4); schmear (3); bagel chips (3); sesame bagel (3); bagel sandwich (3),https://www.google.com/maps/place/Good+Judys+Espresso+%26+Bagel+Bar/data=!4m7!3m6!1s0x8c18991d63840ed:0xd79df0a118bf71b6!8m2!3d40.0828635!4d-88.1890766!16s%2Fg%2F11vq9d4l0k!19sChIJ7UA41pGJwQgRtnG_GKHwndc?authuser=0&hl=en&rclk=1
bd2a149fc8fc,Fat City Bar and Grill,"
505 S Chestnut St, Champaign, IL 61820",4.3,167,·$10–20,Bar & grill,(217) 954-0556,N/A,N/A,Animated sports bar with a concert venue in a former beer garden for live country music & more.,Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4BgkSSBB4nBlE9KYtYISUi6jj-vo3UFYlRsmTJC-LZPcm44E4Y-E-aC8klkKpPjbGInmtTzImxabkiCDQvNrjgMTyjuQd7a09JUskEcO9LdzMuTtr8ftJI62fTv6_Rv2mhV_F=w408-h544-k-no,live music (7); kitchen (7); burger (5); bingo (4); bands (4); bartender (3); trivia (3); po'boy (2); entertainment (2); pool (2),https://www.google.com/maps/place/Fat+City+Bar+and+Grill/data=!4m7!3m6!1s0x880cd7358dc3359d:0xb46e31169b849214!8m2!3d40.1109621!4d-88.2426293!16s%2Fg%2F1tcwrqn6!19sChIJnTXDjTXXDIgRFJKEmxYxbrQ?authuser=0&hl=en&rclk=1
82b2859f87a3,Dunkin',"
2006 W Springfield Ave, Champaign, IL 61821",3.6,246,·$1–10,N/A,(217) 607-1033,https://www.google.com/url?q=https://locations.dunkindonuts.com/en/il/champaign/2006-w-springfield-ave/358271%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmaps%26utm_content%3D358271%26y_source%3D1_MTIyMTE4NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwibwLHO_tKQAxXf4skDHdudBmkQ61gIFigO&usg=AOvVaw3Ajy91f9YWKvI4a-gZFn6C,N/A,Long-running chain serving signature breakfast items & a variety of coffee drinks.,Dine-in; Delivery,https://www.google.com/url?q=https://www.dunkindonuts.com/en/menu%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmapsmenu%26content%3D358271%26y_source%3D1_MTIyMTE4NzEtNzE1LWxvY2F0aW9uLm1lbnVfdXJs&opi=79508299&sa=U&ved=0ahUKEwibwLHO_tKQAxXf4skDHdudBmkQqRkIFygP&usg=AOvVaw28K7y9F4gwKB4Cr_2TSSkx,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGUnRI5LaRpYToi22IJMYuba0vBDlx66_GmLRNXp0_ETNqaJnKZyudAUR83OzkxqeZs5YkyktqxsXGrU6O1Q5g3ZU3jprGDHH2TmU__wwHFQmuAsjtRC0_OPt0XjJjqTf9_4Jr=w408-h255-k-no,drive thru (28); donuts (27); price (11); management (7); employee (5); town (5); sugar (5); latte (5); brand (3); mean (2),https://www.google.com/maps/place/Dunkin%27/data=!4m7!3m6!1s0x880cd1456755338d:0xfcd9918e6f7ccefa!8m2!3d40.1132615!4d-88.2819799!16s%2Fg%2F11fjwxbdx8!19sChIJjTNVZ0XRDIgR-s58b46R2fw?authuser=0&hl=en&rclk=1
fe00f7e37054,Blind Pig Brewpub,"
301 N Neil St #101, Champaign, IL 61820",4.2,25,·$10–20,Bar,(217) 363-3716,https://www.google.com/url?q=http://blindpigbrewpub.com/&opi=79508299&sa=U&ved=0ahUKEwimwLfW_tKQAxVsMNAFHfQ1BPUQ61gIGCgO&usg=AOvVaw3T6ZcCf3CcRg3EhZzLpfds,"Sunday, 11 AM to 9 PM","A nice restaurant to get meals, drinks and food. The food selection is good. They are very tasty. The beer options here are also good. I really like the raspberry wheat. It's very refreshing. The staff here are very friendly. The atmosphere feels too bland though. Overall, this place is very nice!!!",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzSuRrkTGNWAZWiqvWi4yokvCFjSmvM3JNj046qpBHAujXVnhb8P99qua9nSD4aeHznurS8JZ4WfXZdxiRUjcaTVBmJTKj8cNrXDkaU44gl4GyEcUkVzSeWU6Ko48wkb1butsLstnQB7cP=w408-h725-k-no,brewery (3); the menu (3); pizza (3); pigs (2); flights (2); fair (2); game (2),https://www.google.com/maps/place/Blind+Pig+Brewpub/data=!4m7!3m6!1s0x880cd7007c5f5e59:0x86b41db76c01ef9c!8m2!3d40.1184149!4d-88.2436916!16s%2Fg%2F11yfm7cs91!19sChIJWV5ffADXDIgRnO8BbLcdtIY?authuser=0&hl=en&rclk=1
5f359880db6c,Goldy’s 2.0,"
123 S Mattis Ave, Champaign, IL 61821",3.9,31,·$10–20,Bar & grill,(217) 359-2177,https://www.google.com/url?q=http://goldysbarandgrill.com/&opi=79508299&sa=U&ved=0ahUKEwjImP7k_tKQAxV05ckDHXRxGOsQ61gIFigO&usg=AOvVaw3w61Nb4826o12nIz7cwjsj,"Saturday, 11 AM to 2 AM","This is hands down my favorite place to be on Sunday afternoons!  Stevie (I hope I spelled her name correctly) is the best!  Always takes care of you, and goes above and beyond. …",Dine-in; No-contact delivery,N/A,https://lh3.googleusercontent.com/a/ACg8ocKlYtQ-F_8Cj-oVR4JDyORfBkMiKoG-HlzwZfgxvFzMDZU7DA=w72-h72-p-rp-mo-ba2-br100,bartender (5); prices (2); breakfast (2),https://www.google.com/maps/place/Goldy%E2%80%99s+2.0/data=!4m7!3m6!1s0x880cd1865ac96d9b:0x9da4f5383dcbc50c!8m2!3d40.1158269!4d-88.278534!16s%2Fg%2F11v675w0rq!19sChIJm23JWobRDIgRDMXLPTj1pJ0?authuser=0&hl=en&rclk=1
c023172e8fb8,"Tienda Guatemala, LLC","
408 N Race St suit B, Urbana, IL 61801",4.0,12,N/A,N/A,(217) 344-2770,N/A,"Sunday, 12:30 to 6 PM","Trying to get some freshly baked bread on Sat morning but it seems they don’t bake on Sat. Grabbed a bag of bread that is ready to go. Fair price, bread is ok.",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyn4mXVtP3gnTuCnc28esHH4Z42rp3YY5hrwskDUWZ-3RuPypO4wczyzhX_5DWekZyjK_upTaGFHxx9jgN1eSkYeEMsGRSWWTvKPQgSFl7dukQ6H-mVCArpUx4L5n_sgiYHeiMh=w408-h482-k-no,bread (3); price (2),"https://www.google.com/maps/place/Tienda+Guatemala,+LLC/data=!4m7!3m6!1s0x880cd7bfce81e589:0xb3641712f3f4a6d9!8m2!3d40.1158515!4d-88.2088176!16s%2Fg%2F11rxmxlnrh!19sChIJieWBzr_XDIgR2ab08xIXZLM?authuser=0&hl=en&rclk=1"
7fbbac10849f,Ambar India Restaurant,"
605 S Wright St, Champaign, IL 61820",3.7,536,·$10–20,Indian restaurant,(217) 344-1500,https://www.google.com/url?q=http://ambarchampaign.com/&opi=79508299&sa=U&ved=0ahUKEwioiI6M_9KQAxWM4ckDHX1HNT4Q61gIFygO&usg=AOvVaw35d6gerrSBpfcrlGcXF4x2,N/A,"Modest Indian café offering a range of familiar dishes including curries & tandoori, plus a buffet.",Dine-in; Takeout; No-contact delivery,https://www.google.com/url?q=https://orderambarindiarestaurant.com/menu&opi=79508299&sa=U&ved=0ahUKEwioiI6M_9KQAxWM4ckDHX1HNT4QqRkIGCgP&usg=AOvVaw1mVbWtp9ofzVgriplgl2jO,https://lh3.googleusercontent.com/p/AF1QipMW1x2JRdkoX-0RQiO449rUExLuW_s-8kX3ghuH=w408-h327-k-no,buffet (64); chicken tikka masala (9); campus (9); students (8); a la carte (6); butter chicken (6); daal makhani (5); samosas (5); servings (5); pay (5),https://www.google.com/maps/place/Ambar+India+Restaurant/data=!4m7!3m6!1s0x880cd73f808c7ce9:0xb0b365870dcb706b!8m2!3d40.1112599!4d-88.2290795!16s%2Fg%2F1ygbbg1qk!19sChIJ6XyMgD_XDIgRa3DLDYdls7A?authuser=0&hl=en&rclk=1
02be5a7d610e,Moge Tee UIUC,"
505 E Green St, Champaign, IL 61820",4.3,63,·$,N/A,(217) 607-1591,https://www.google.com/url?q=http://www.mogeteeusa.com/&opi=79508299&sa=U&ved=0ahUKEwjZ_9eV_9KQAxWYL9AFHZZqH8UQ61gIEygO&usg=AOvVaw2zaXOOiCmGNVyO9yBj00YY,"Sunday, 12 to 9 PM","I wouldn't rank this as one of the best tea spots that I've been to necessarily, but it would no doubt be one that I would support. The establishment was clean, the staff was friendly, and the prices were fair. For those on the UIUC campus, this spot is a no brainer.",Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFbXNIK9azQzvP58qS3Tz6Fyid5PEtkPdmOwevB4lhrbkWLlUEWqwmUquMSDljjVDR2xwKuFj4Pa6MMk-mrnvOwDvJHS5ckuuMUhLfDFXE9omrAeciTSYCRpAosuNDYGZ7aCYR=w408-h373-k-no,price (6); cup (5); creme brulee milk tea (4); flavor (4); smoothies (4); cheese (3); crème brûlée (3); foam (2); fruit tea (2); campus (2),https://www.google.com/maps/place/Moge+Tee+UIUC/data=!4m7!3m6!1s0x880cd702c092fba9:0x27c3141a6f073dd3!8m2!3d40.1099808!4d-88.2314369!16s%2Fg%2F11t9hq9y0q!19sChIJqfuSwALXDIgR0z0HbxoUwyc?authuser=0&hl=en&rclk=1
